Estado,Município,Sexo,Faixa Etária,Saldo
MA,Vargem Grande,Masculino,30 a 39,-9
MA,Vargem Grande,Masculino,40 a 49,4
MA,Vargem Grande,Masculino,50 a 64,-1
MA,Vargem Grande,Masculino,65 ou mais,0
MA,Vargem Grande,Masculino,Total,13
MA,Vargem Grande,Feminino,Até 17,1
MA,Vargem Grande,Feminino,18 a 24,6
MA,Vargem Grande,Feminino,25 a 29,-7
MA,Vargem Grande,Feminino,30 a 39,-6
MA,Vargem Grande,Feminino,40 a 49,3
MA,Vargem Grande,Feminino,50 a 64,1
MA,Vargem Grande,Feminino,65 ou mais,0
MA,Vargem Grande,Feminino,Total,-2
MA,Vargem Grande,Total,Até 17,3
MA,Vargem Grande,Total,18 a 24,11
MA,Vargem Grande,Total,25 a 29,5
MA,Vargem Grande,Total,30 a 39,-15
MA,Vargem Grande,Total,40 a 49,7
MA,Vargem Grande,Total,50 a 64,0
MA,Vargem Grande,Total,65 ou mais,0
MA,Vargem Grande,Total,Total,11
MA,Viana,Masculino,Até 17,0
MA,Viana,Masculino,18 a 24,42
MA,Viana,Masculino,25 a 29,7
MA,Viana,Masculino,30 a 39,14
MA,Viana,Masculino,40 a 49,-3
MA,Viana,Masculino,50 a 64,-7
MA,Viana,Masculino,65 ou mais,-2
MA,Viana,Masculino,Total,51
MA,Viana,Feminino,Até 17,1
MA,Viana,Feminino,18 a 24,37
MA,Viana,Feminino,25 a 29,21
MA,Viana,Feminino,30 a 39,3
MA,Viana,Feminino,40 a 49,5
MA,Viana,Feminino,50 a 64,0
MA,Viana,Feminino,65 ou mais,0
MA,Viana,Feminino,Total,67
MA,Viana,Total,Até 17,1
MA,Viana,Total,18 a 24,79
MA,Viana,Total,25 a 29,28
MA,Viana,Total,30 a 39,17
MA,Viana,Total,40 a 49,2
MA,Viana,Total,50 a 64,-7
MA,Viana,Total,65 ou mais,-2
MA,Viana,Total,Total,118
MA,Vila Nova dos Martirios,Masculino,Até 17,1
MA,Vila Nova dos Martirios,Masculino,18 a 24,103
MA,Vila Nova dos Martirios,Masculino,25 a 29,123
MA,Vila Nova dos Martirios,Masculino,30 a 39,317
MA,Vila Nova dos Martirios,Masculino,40 a 49,149
MA,Vila Nova dos Martirios,Masculino,50 a 64,52
MA,Vila Nova dos Martirios,Masculino,65 ou mais,0
MA,Vila Nova dos Martirios,Masculino,Total,745
MA,Vila Nova dos Martirios,Feminino,Até 17,1
MA,Vila Nova dos Martirios,Feminino,18 a 24,5
MA,Vila Nova dos Martirios,Feminino,25 a 29,5
MA,Vila Nova dos Martirios,Feminino,30 a 39,5
MA,Vila Nova dos Martirios,Feminino,40 a 49,0
MA,Vila Nova dos Martirios,Feminino,50 a 64,2
MA,Vila Nova dos Martirios,Feminino,65 ou mais,0
MA,Vila Nova dos Martirios,Feminino,Total,18
MA,Vila Nova dos Martirios,Total,Até 17,2
MA,Vila Nova dos Martirios,Total,18 a 24,108
MA,Vila Nova dos Martirios,Total,25 a 29,128
MA,Vila Nova dos Martirios,Total,30 a 39,322
MA,Vila Nova dos Martirios,Total,40 a 49,149
MA,Vila Nova dos Martirios,Total,50 a 64,54
MA,Vila Nova dos Martirios,Total,65 ou mais,0
MA,Vila Nova dos Martirios,Total,Total,763
MA,Vitoria do Mearim,Masculino,Até 17,0
MA,Vitoria do Mearim,Masculino,18 a 24,13
MA,Vitoria do Mearim,Masculino,25 a 29,-2
MA,Vitoria do Mearim,Masculino,30 a 39,-2
MA,Vitoria do Mearim,Masculino,40 a 49,0
MA,Vitoria do Mearim,Masculino,50 a 64,-3
MA,Vitoria do Mearim,Masculino,65 ou mais,-1
MA,Vitoria do Mearim,Masculino,Total,5
MA,Vitoria do Mearim,Feminino,Até 17,0
MA,Vitoria do Mearim,Feminino,18 a 24,1
MA,Vitoria do Mearim,Feminino,25 a 29,-1
MA,Vitoria do Mearim,Feminino,30 a 39,-1
MA,Vitoria do Mearim,Feminino,40 a 49,-1
MA,Vitoria do Mearim,Feminino,50 a 64,0
MA,Vitoria do Mearim,Feminino,65 ou mais,0
MA,Vitoria do Mearim,Feminino,Total,-2
MA,Vitoria do Mearim,Total,Até 17,0
MA,Vitoria do Mearim,Total,18 a 24,14
MA,Vitoria do Mearim,Total,25 a 29,-3
MA,Vitoria do Mearim,Total,30 a 39,-3
MA,Vitoria do Mearim,Total,40 a 49,-1
MA,Vitoria do Mearim,Total,50 a 64,-3
MA,Vitoria do Mearim,Total,65 ou mais,-1
MA,Vitoria do Mearim,Total,Total,3
MA,Vitorino Freire,Masculino,Até 17,2
MA,Vitorino Freire,Masculino,18 a 24,7
MA,Vitorino Freire,Masculino,25 a 29,1
MA,Vitorino Freire,Masculino,30 a 39,4
MA,Vitorino Freire,Masculino,40 a 49,6
MA,Vitorino Freire,Masculino,50 a 64,1
MA,Vitorino Freire,Masculino,65 ou mais,0
MA,Vitorino Freire,Masculino,Total,21
MA,Vitorino Freire,Feminino,Até 17,0
MA,Vitorino Freire,Feminino,18 a 24,-4
MA,Vitorino Freire,Feminino,25 a 29,0
MA,Vitorino Freire,Feminino,30 a 39,2
MA,Vitorino Freire,Feminino,40 a 49,2
MA,Vitorino Freire,Feminino,50 a 64,0
MA,Vitorino Freire,Feminino,65 ou mais,0
MA,Vitorino Freire,Feminino,Total,0
MA,Vitorino Freire,Total,Até 17,2
MA,Vitorino Freire,Total,18 a 24,3
MA,Vitorino Freire,Total,25 a 29,1
MA,Vitorino Freire,Total,30 a 39,6
MA,Vitorino Freire,Total,40 a 49,8
MA,Vitorino Freire,Total,50 a 64,1
MA,Vitorino Freire,Total,65 ou mais,0
MA,Vitorino Freire,Total,Total,21
MA,Ze Doca,Masculino,Até 17,6
MA,Ze Doca,Masculino,18 a 24,8
MA,Ze Doca,Masculino,25 a 29,-8
MA,Ze Doca,Masculino,30 a 39,-6
MA,Ze Doca,Masculino,40 a 49,-3
MA,Ze Doca,Masculino,50 a 64,2
MA,Ze Doca,Masculino,65 ou mais,0
MA,Ze Doca,Masculino,Total,-1
MA,Ze Doca,Feminino,Até 17,0
MA,Ze Doca,Feminino,18 a 24,16
MA,Ze Doca,Feminino,25 a 29,-7
MA,Ze Doca,Feminino,30 a 39,0
MA,Ze Doca,Feminino,40 a 49,-2
MA,Ze Doca,Feminino,50 a 64,-2
MA,Ze Doca,Feminino,65 ou mais,0
MA,Ze Doca,Feminino,Total,5
MA,Ze Doca,Total,Até 17,6
MA,Ze Doca,Total,18 a 24,24
MA,Ze Doca,Total,25 a 29,-15
MA,Ze Doca,Total,30 a 39,-6
MA,Ze Doca,Total,40 a 49,-5
MA,Ze Doca,Total,50 a 64,0
MA,Ze Doca,Total,65 ou mais,0
MA,Ze Doca,Total,Total,4
PI,Acaua,Masculino,Até 17,0
PI,Acaua,Masculino,18 a 24,1
PI,Acaua,Masculino,25 a 29,1
PI,Acaua,Masculino,30 a 39,1
PI,Acaua,Masculino,40 a 49,3
PI,Acaua,Masculino,50 a 64,1
PI,Acaua,Masculino,65 ou mais,0
PI,Acaua,Masculino,Total,7
PI,Acaua,Feminino,Até 17,0
PI,Acaua,Feminino,18 a 24,3
PI,Acaua,Feminino,25 a 29,0
PI,Acaua,Feminino,30 a 39,2
PI,Acaua,Feminino,40 a 49,-1
PI,Acaua,Feminino,50 a 64,-1
PI,Acaua,Feminino,65 ou mais,0
PI,Acaua,Feminino,Total,3
PI,Acaua,Total,Até 17,0
PI,Acaua,Total,18 a 24,4
PI,Acaua,Total,25 a 29,1
PI,Acaua,Total,30 a 39,3
PI,Acaua,Total,40 a 49,2
PI,Acaua,Total,50 a 64,0
PI,Acaua,Total,65 ou mais,0
PI,Acaua,Total,Total,10
PI,Agricolandia,Masculino,Até 17,0
PI,Agricolandia,Masculino,18 a 24,3
PI,Agricolandia,Masculino,25 a 29,5
PI,Agricolandia,Masculino,30 a 39,4
PI,Agricolandia,Masculino,40 a 49,2
PI,Agricolandia,Masculino,50 a 64,0
PI,Agricolandia,Masculino,65 ou mais,0
PI,Agricolandia,Masculino,Total,14
PI,Agricolandia,Feminino,Até 17,0
PI,Agricolandia,Feminino,18 a 24,1
PI,Agricolandia,Feminino,25 a 29,-2
PI,Agricolandia,Feminino,30 a 39,2
PI,Agricolandia,Feminino,40 a 49,-3
PI,Agricolandia,Feminino,50 a 64,-1
PI,Agricolandia,Feminino,65 ou mais,0
PI,Agricolandia,Feminino,Total,-3
PI,Agricolandia,Total,Até 17,0
PI,Agricolandia,Total,18 a 24,4
PI,Agricolandia,Total,25 a 29,3
PI,Agricolandia,Total,30 a 39,6
PI,Agricolandia,Total,40 a 49,-1
PI,Agricolandia,Total,50 a 64,-1
PI,Agricolandia,Total,65 ou mais,0
PI,Agricolandia,Total,Total,11
PI,Agua Branca,Masculino,Até 17,1
PI,Agua Branca,Masculino,18 a 24,2
PI,Agua Branca,Masculino,25 a 29,-11
PI,Agua Branca,Masculino,30 a 39,0
PI,Agua Branca,Masculino,40 a 49,4
PI,Agua Branca,Masculino,50 a 64,0
PI,Agua Branca,Masculino,65 ou mais,-2
PI,Agua Branca,Masculino,Total,-6
PI,Agua Branca,Feminino,Até 17,0
PI,Agua Branca,Feminino,18 a 24,15
PI,Agua Branca,Feminino,25 a 29,0
PI,Agua Branca,Feminino,30 a 39,5
PI,Agua Branca,Feminino,40 a 49,-3
PI,Agua Branca,Feminino,50 a 64,-3
PI,Agua Branca,Feminino,65 ou mais,0
PI,Agua Branca,Feminino,Total,14
PI,Agua Branca,Total,Até 17,1
PI,Agua Branca,Total,18 a 24,17
PI,Agua Branca,Total,25 a 29,-11
PI,Agua Branca,Total,30 a 39,5
PI,Agua Branca,Total,40 a 49,1
PI,Agua Branca,Total,50 a 64,-3
PI,Agua Branca,Total,65 ou mais,-2
PI,Agua Branca,Total,Total,8
PI,Alagoinha do Piaui,Masculino,Até 17,0
PI,Alagoinha do Piaui,Masculino,18 a 24,0
PI,Alagoinha do Piaui,Masculino,25 a 29,0
PI,Alagoinha do Piaui,Masculino,30 a 39,0
PI,Alagoinha do Piaui,Masculino,40 a 49,0
PI,Alagoinha do Piaui,Masculino,50 a 64,-1
PI,Alagoinha do Piaui,Masculino,65 ou mais,-1
PI,Alagoinha do Piaui,Masculino,Total,-2
PI,Alagoinha do Piaui,Feminino,Até 17,0
PI,Alagoinha do Piaui,Feminino,18 a 24,-1
PI,Alagoinha do Piaui,Feminino,25 a 29,-1
PI,Alagoinha do Piaui,Feminino,30 a 39,-1
PI,Alagoinha do Piaui,Feminino,40 a 49,-1
PI,Alagoinha do Piaui,Feminino,50 a 64,0
PI,Alagoinha do Piaui,Feminino,65 ou mais,0
PI,Alagoinha do Piaui,Feminino,Total,-4
PI,Alagoinha do Piaui,Total,Até 17,0
PI,Alagoinha do Piaui,Total,18 a 24,-1
PI,Alagoinha do Piaui,Total,25 a 29,-1
PI,Alagoinha do Piaui,Total,30 a 39,-1
PI,Alagoinha do Piaui,Total,40 a 49,-1
PI,Alagoinha do Piaui,Total,50 a 64,-1
PI,Alagoinha do Piaui,Total,65 ou mais,-1
PI,Alagoinha do Piaui,Total,Total,-6
PI,Alegrete do Piaui,Masculino,Até 17,0
PI,Alegrete do Piaui,Masculino,18 a 24,-5
PI,Alegrete do Piaui,Masculino,25 a 29,-2
PI,Alegrete do Piaui,Masculino,30 a 39,-9
PI,Alegrete do Piaui,Masculino,40 a 49,-1
PI,Alegrete do Piaui,Masculino,50 a 64,-2
PI,Alegrete do Piaui,Masculino,65 ou mais,0
PI,Alegrete do Piaui,Masculino,Total,-19
PI,Alegrete do Piaui,Feminino,Até 17,0
PI,Alegrete do Piaui,Feminino,18 a 24,-3
PI,Alegrete do Piaui,Feminino,25 a 29,-1
PI,Alegrete do Piaui,Feminino,30 a 39,-5
PI,Alegrete do Piaui,Feminino,40 a 49,-4
PI,Alegrete do Piaui,Feminino,50 a 64,-4
PI,Alegrete do Piaui,Feminino,65 ou mais,0
PI,Alegrete do Piaui,Feminino,Total,-17
PI,Alegrete do Piaui,Total,Até 17,0
PI,Alegrete do Piaui,Total,18 a 24,-8
PI,Alegrete do Piaui,Total,25 a 29,-3
PI,Alegrete do Piaui,Total,30 a 39,-14
PI,Alegrete do Piaui,Total,40 a 49,-5
PI,Alegrete do Piaui,Total,50 a 64,-6
PI,Alegrete do Piaui,Total,65 ou mais,0
PI,Alegrete do Piaui,Total,Total,-36
PI,Alto Longa,Masculino,Até 17,0
PI,Alto Longa,Masculino,18 a 24,2
PI,Alto Longa,Masculino,25 a 29,1
PI,Alto Longa,Masculino,30 a 39,-9
PI,Alto Longa,Masculino,40 a 49,-7
PI,Alto Longa,Masculino,50 a 64,2
PI,Alto Longa,Masculino,65 ou mais,0
PI,Alto Longa,Masculino,Total,-11
PI,Alto Longa,Feminino,Até 17,0
PI,Alto Longa,Feminino,18 a 24,0
PI,Alto Longa,Feminino,25 a 29,1
PI,Alto Longa,Feminino,30 a 39,-1
PI,Alto Longa,Feminino,40 a 49,0
PI,Alto Longa,Feminino,50 a 64,-1
PI,Alto Longa,Feminino,65 ou mais,0
PI,Alto Longa,Feminino,Total,-1
PI,Alto Longa,Total,Até 17,0
PI,Alto Longa,Total,18 a 24,2
PI,Alto Longa,Total,25 a 29,2
PI,Alto Longa,Total,30 a 39,-10
PI,Alto Longa,Total,40 a 49,-7
PI,Alto Longa,Total,50 a 64,1
PI,Alto Longa,Total,65 ou mais,0
PI,Alto Longa,Total,Total,-12
PI,Altos,Masculino,Até 17,7
PI,Altos,Masculino,18 a 24,20
PI,Altos,Masculino,25 a 29,7
PI,Altos,Masculino,30 a 39,-12
PI,Altos,Masculino,40 a 49,19
PI,Altos,Masculino,50 a 64,10
PI,Altos,Masculino,65 ou mais,-2
PI,Altos,Masculino,Total,49
PI,Altos,Feminino,Até 17,7
PI,Altos,Feminino,18 a 24,3
PI,Altos,Feminino,25 a 29,-6
PI,Altos,Feminino,30 a 39,-18
PI,Altos,Feminino,40 a 49,-12
PI,Altos,Feminino,50 a 64,1
PI,Altos,Feminino,65 ou mais,0
PI,Altos,Feminino,Total,-25
PI,Altos,Total,Até 17,14
PI,Altos,Total,18 a 24,23
PI,Altos,Total,25 a 29,1
PI,Altos,Total,30 a 39,-30
PI,Altos,Total,40 a 49,7
PI,Altos,Total,50 a 64,11
PI,Altos,Total,65 ou mais,-2
PI,Altos,Total,Total,24
PI,Alvorada do Gurgueia,Masculino,Até 17,0
PI,Alvorada do Gurgueia,Masculino,18 a 24,2
PI,Alvorada do Gurgueia,Masculino,25 a 29,6
PI,Alvorada do Gurgueia,Masculino,30 a 39,5
PI,Alvorada do Gurgueia,Masculino,40 a 49,1
PI,Alvorada do Gurgueia,Masculino,50 a 64,-1
PI,Alvorada do Gurgueia,Masculino,65 ou mais,0
PI,Alvorada do Gurgueia,Masculino,Total,13
PI,Alvorada do Gurgueia,Feminino,Até 17,0
PI,Alvorada do Gurgueia,Feminino,18 a 24,0
PI,Alvorada do Gurgueia,Feminino,25 a 29,-2
PI,Alvorada do Gurgueia,Feminino,30 a 39,0
PI,Alvorada do Gurgueia,Feminino,40 a 49,0
PI,Alvorada do Gurgueia,Feminino,50 a 64,0
PI,Alvorada do Gurgueia,Feminino,65 ou mais,0
PI,Alvorada do Gurgueia,Feminino,Total,-2
PI,Alvorada do Gurgueia,Total,Até 17,0
PI,Alvorada do Gurgueia,Total,18 a 24,2
PI,Alvorada do Gurgueia,Total,25 a 29,4
PI,Alvorada do Gurgueia,Total,30 a 39,5
PI,Alvorada do Gurgueia,Total,40 a 49,1
PI,Alvorada do Gurgueia,Total,50 a 64,-1
PI,Alvorada do Gurgueia,Total,65 ou mais,0
PI,Alvorada do Gurgueia,Total,Total,11
PI,Amarante,Masculino,Até 17,1
PI,Amarante,Masculino,18 a 24,-8
PI,Amarante,Masculino,25 a 29,-15
PI,Amarante,Masculino,30 a 39,-34
PI,Amarante,Masculino,40 a 49,-16
PI,Amarante,Masculino,50 a 64,-15
PI,Amarante,Masculino,65 ou mais,-1
PI,Amarante,Masculino,Total,-88
PI,Amarante,Feminino,Até 17,0
PI,Amarante,Feminino,18 a 24,2
PI,Amarante,Feminino,25 a 29,4
PI,Amarante,Feminino,30 a 39,0
PI,Amarante,Feminino,40 a 49,-4
PI,Amarante,Feminino,50 a 64,-2
PI,Amarante,Feminino,65 ou mais,0
PI,Amarante,Feminino,Total,0
PI,Amarante,Total,Até 17,1
PI,Amarante,Total,18 a 24,-6
PI,Amarante,Total,25 a 29,-11
PI,Amarante,Total,30 a 39,-34
PI,Amarante,Total,40 a 49,-20
PI,Amarante,Total,50 a 64,-17
PI,Amarante,Total,65 ou mais,-1
PI,Amarante,Total,Total,-88
PI,Angical do Piaui,Masculino,Até 17,0
PI,Angical do Piaui,Masculino,18 a 24,0
PI,Angical do Piaui,Masculino,25 a 29,-3
PI,Angical do Piaui,Masculino,30 a 39,-2
PI,Angical do Piaui,Masculino,40 a 49,0
PI,Angical do Piaui,Masculino,50 a 64,-2
PI,Angical do Piaui,Masculino,65 ou mais,0
PI,Angical do Piaui,Masculino,Total,-7
PI,Angical do Piaui,Feminino,Até 17,0
PI,Angical do Piaui,Feminino,18 a 24,2
PI,Angical do Piaui,Feminino,25 a 29,2
PI,Angical do Piaui,Feminino,30 a 39,-4
PI,Angical do Piaui,Feminino,40 a 49,-1
PI,Angical do Piaui,Feminino,50 a 64,-1
PI,Angical do Piaui,Feminino,65 ou mais,0
PI,Angical do Piaui,Feminino,Total,-2
PI,Angical do Piaui,Total,Até 17,0
PI,Angical do Piaui,Total,18 a 24,2
PI,Angical do Piaui,Total,25 a 29,-1
PI,Angical do Piaui,Total,30 a 39,-6
PI,Angical do Piaui,Total,40 a 49,-1
PI,Angical do Piaui,Total,50 a 64,-3
PI,Angical do Piaui,Total,65 ou mais,0
PI,Angical do Piaui,Total,Total,-9
PI,Anisio de Abreu,Masculino,Até 17,0
PI,Anisio de Abreu,Masculino,18 a 24,-1
PI,Anisio de Abreu,Masculino,25 a 29,1
PI,Anisio de Abreu,Masculino,30 a 39,0
PI,Anisio de Abreu,Masculino,40 a 49,-2
PI,Anisio de Abreu,Masculino,50 a 64,0
PI,Anisio de Abreu,Masculino,65 ou mais,0
PI,Anisio de Abreu,Masculino,Total,-2
PI,Anisio de Abreu,Feminino,Até 17,0
PI,Anisio de Abreu,Feminino,18 a 24,2
PI,Anisio de Abreu,Feminino,25 a 29,1
PI,Anisio de Abreu,Feminino,30 a 39,-2
PI,Anisio de Abreu,Feminino,40 a 49,-2
PI,Anisio de Abreu,Feminino,50 a 64,0
PI,Anisio de Abreu,Feminino,65 ou mais,0
PI,Anisio de Abreu,Feminino,Total,-1
PI,Anisio de Abreu,Total,Até 17,0
PI,Anisio de Abreu,Total,18 a 24,1
PI,Anisio de Abreu,Total,25 a 29,2
PI,Anisio de Abreu,Total,30 a 39,-2
PI,Anisio de Abreu,Total,40 a 49,-4
PI,Anisio de Abreu,Total,50 a 64,0
PI,Anisio de Abreu,Total,65 ou mais,0
PI,Anisio de Abreu,Total,Total,-3
PI,Antonio Almeida,Masculino,Até 17,1
PI,Antonio Almeida,Masculino,18 a 24,1
PI,Antonio Almeida,Masculino,25 a 29,-5
PI,Antonio Almeida,Masculino,30 a 39,-5
PI,Antonio Almeida,Masculino,40 a 49,2
PI,Antonio Almeida,Masculino,50 a 64,-4
PI,Antonio Almeida,Masculino,65 ou mais,0
PI,Antonio Almeida,Masculino,Total,-10
PI,Antonio Almeida,Feminino,Até 17,0
PI,Antonio Almeida,Feminino,18 a 24,3
PI,Antonio Almeida,Feminino,25 a 29,4
PI,Antonio Almeida,Feminino,30 a 39,0
PI,Antonio Almeida,Feminino,40 a 49,0
PI,Antonio Almeida,Feminino,50 a 64,1
PI,Antonio Almeida,Feminino,65 ou mais,1
PI,Antonio Almeida,Feminino,Total,9
PI,Antonio Almeida,Total,Até 17,1
PI,Antonio Almeida,Total,18 a 24,4
PI,Antonio Almeida,Total,25 a 29,-1
PI,Antonio Almeida,Total,30 a 39,-5
PI,Antonio Almeida,Total,40 a 49,2
PI,Antonio Almeida,Total,50 a 64,-3
PI,Antonio Almeida,Total,65 ou mais,1
PI,Antonio Almeida,Total,Total,-1
PI,Aroazes,Masculino,Até 17,1
PI,Aroazes,Masculino,18 a 24,0
PI,Aroazes,Masculino,25 a 29,1
PI,Aroazes,Masculino,30 a 39,-4
PI,Aroazes,Masculino,40 a 49,-6
PI,Aroazes,Masculino,50 a 64,-5
PI,Aroazes,Masculino,65 ou mais,-1
PI,Aroazes,Masculino,Total,-14
PI,Aroazes,Feminino,Até 17,0
PI,Aroazes,Feminino,18 a 24,0
PI,Aroazes,Feminino,25 a 29,1
PI,Aroazes,Feminino,30 a 39,1
PI,Aroazes,Feminino,40 a 49,0
PI,Aroazes,Feminino,50 a 64,0
PI,Aroazes,Feminino,65 ou mais,0
PI,Aroazes,Feminino,Total,2
PI,Aroazes,Total,Até 17,1
PI,Aroazes,Total,18 a 24,0
PI,Aroazes,Total,25 a 29,2
PI,Aroazes,Total,30 a 39,-3
PI,Aroazes,Total,40 a 49,-6
PI,Aroazes,Total,50 a 64,-5
PI,Aroazes,Total,65 ou mais,-1
PI,Aroazes,Total,Total,-12
PI,Aroeiras do Itaim,Masculino,Até 17,0
PI,Aroeiras do Itaim,Masculino,18 a 24,0
PI,Aroeiras do Itaim,Masculino,25 a 29,1
PI,Aroeiras do Itaim,Masculino,30 a 39,3
PI,Aroeiras do Itaim,Masculino,40 a 49,-4
PI,Aroeiras do Itaim,Masculino,50 a 64,-1
PI,Aroeiras do Itaim,Masculino,65 ou mais,0
PI,Aroeiras do Itaim,Masculino,Total,-1
PI,Aroeiras do Itaim,Feminino,Até 17,0
PI,Aroeiras do Itaim,Feminino,18 a 24,0
PI,Aroeiras do Itaim,Feminino,25 a 29,0
PI,Aroeiras do Itaim,Feminino,30 a 39,0
PI,Aroeiras do Itaim,Feminino,40 a 49,0
PI,Aroeiras do Itaim,Feminino,50 a 64,0
PI,Aroeiras do Itaim,Feminino,65 ou mais,0
PI,Aroeiras do Itaim,Feminino,Total,0
PI,Aroeiras do Itaim,Total,Até 17,0
PI,Aroeiras do Itaim,Total,18 a 24,0
PI,Aroeiras do Itaim,Total,25 a 29,1
PI,Aroeiras do Itaim,Total,30 a 39,3
PI,Aroeiras do Itaim,Total,40 a 49,-4
PI,Aroeiras do Itaim,Total,50 a 64,-1
PI,Aroeiras do Itaim,Total,65 ou mais,0
PI,Aroeiras do Itaim,Total,Total,-1
PI,Arraial,Masculino,Até 17,0
PI,Arraial,Masculino,18 a 24,1
PI,Arraial,Masculino,25 a 29,0
PI,Arraial,Masculino,30 a 39,-1
PI,Arraial,Masculino,40 a 49,2
PI,Arraial,Masculino,50 a 64,0
PI,Arraial,Masculino,65 ou mais,0
PI,Arraial,Masculino,Total,2
PI,Arraial,Feminino,Até 17,0
PI,Arraial,Feminino,18 a 24,-1
PI,Arraial,Feminino,25 a 29,1
PI,Arraial,Feminino,30 a 39,1
PI,Arraial,Feminino,40 a 49,0
PI,Arraial,Feminino,50 a 64,0
PI,Arraial,Feminino,65 ou mais,0
PI,Arraial,Feminino,Total,1
PI,Arraial,Total,Até 17,0
PI,Arraial,Total,18 a 24,0
PI,Arraial,Total,25 a 29,1
PI,Arraial,Total,30 a 39,0
PI,Arraial,Total,40 a 49,2
PI,Arraial,Total,50 a 64,0
PI,Arraial,Total,65 ou mais,0
PI,Arraial,Total,Total,3
PI,Assuncao do Piaui,Masculino,Até 17,0
PI,Assuncao do Piaui,Masculino,18 a 24,0
PI,Assuncao do Piaui,Masculino,25 a 29,-1
PI,Assuncao do Piaui,Masculino,30 a 39,0
PI,Assuncao do Piaui,Masculino,40 a 49,0
PI,Assuncao do Piaui,Masculino,50 a 64,-1
PI,Assuncao do Piaui,Masculino,65 ou mais,0
PI,Assuncao do Piaui,Masculino,Total,-2
PI,Assuncao do Piaui,Feminino,Até 17,0
PI,Assuncao do Piaui,Feminino,18 a 24,0
PI,Assuncao do Piaui,Feminino,25 a 29,0
PI,Assuncao do Piaui,Feminino,30 a 39,-1
PI,Assuncao do Piaui,Feminino,40 a 49,0
PI,Assuncao do Piaui,Feminino,50 a 64,0
PI,Assuncao do Piaui,Feminino,65 ou mais,0
PI,Assuncao do Piaui,Feminino,Total,-1
PI,Assuncao do Piaui,Total,Até 17,0
PI,Assuncao do Piaui,Total,18 a 24,0
PI,Assuncao do Piaui,Total,25 a 29,-1
PI,Assuncao do Piaui,Total,30 a 39,-1
PI,Assuncao do Piaui,Total,40 a 49,0
PI,Assuncao do Piaui,Total,50 a 64,-1
PI,Assuncao do Piaui,Total,65 ou mais,0
PI,Assuncao do Piaui,Total,Total,-3
PI,Avelino Lopes,Masculino,Até 17,0
PI,Avelino Lopes,Masculino,18 a 24,4
PI,Avelino Lopes,Masculino,25 a 29,-1
PI,Avelino Lopes,Masculino,30 a 39,1
PI,Avelino Lopes,Masculino,40 a 49,-2
PI,Avelino Lopes,Masculino,50 a 64,-4
PI,Avelino Lopes,Masculino,65 ou mais,0
PI,Avelino Lopes,Masculino,Total,-2
PI,Avelino Lopes,Feminino,Até 17,0
PI,Avelino Lopes,Feminino,18 a 24,0
PI,Avelino Lopes,Feminino,25 a 29,0
PI,Avelino Lopes,Feminino,30 a 39,0
PI,Avelino Lopes,Feminino,40 a 49,-1
PI,Avelino Lopes,Feminino,50 a 64,-1
PI,Avelino Lopes,Feminino,65 ou mais,0
PI,Avelino Lopes,Feminino,Total,-2
PI,Avelino Lopes,Total,Até 17,0
PI,Avelino Lopes,Total,18 a 24,4
PI,Avelino Lopes,Total,25 a 29,-1
PI,Avelino Lopes,Total,30 a 39,1
PI,Avelino Lopes,Total,40 a 49,-3
PI,Avelino Lopes,Total,50 a 64,-5
PI,Avelino Lopes,Total,65 ou mais,0
PI,Avelino Lopes,Total,Total,-4
PI,Baixa Grande do Ribeiro,Masculino,Até 17,4
PI,Baixa Grande do Ribeiro,Masculino,18 a 24,22
PI,Baixa Grande do Ribeiro,Masculino,25 a 29,-16
PI,Baixa Grande do Ribeiro,Masculino,30 a 39,0
PI,Baixa Grande do Ribeiro,Masculino,40 a 49,-22
PI,Baixa Grande do Ribeiro,Masculino,50 a 64,-5
PI,Baixa Grande do Ribeiro,Masculino,65 ou mais,0
PI,Baixa Grande do Ribeiro,Masculino,Total,-17
PI,Baixa Grande do Ribeiro,Feminino,Até 17,0
PI,Baixa Grande do Ribeiro,Feminino,18 a 24,8
PI,Baixa Grande do Ribeiro,Feminino,25 a 29,7
PI,Baixa Grande do Ribeiro,Feminino,30 a 39,3
PI,Baixa Grande do Ribeiro,Feminino,40 a 49,2
PI,Baixa Grande do Ribeiro,Feminino,50 a 64,2
PI,Baixa Grande do Ribeiro,Feminino,65 ou mais,-1
PI,Baixa Grande do Ribeiro,Feminino,Total,21
PI,Baixa Grande do Ribeiro,Total,Até 17,4
PI,Baixa Grande do Ribeiro,Total,18 a 24,30
PI,Baixa Grande do Ribeiro,Total,25 a 29,-9
PI,Baixa Grande do Ribeiro,Total,30 a 39,3
PI,Baixa Grande do Ribeiro,Total,40 a 49,-20
PI,Baixa Grande do Ribeiro,Total,50 a 64,-3
PI,Baixa Grande do Ribeiro,Total,65 ou mais,-1
PI,Baixa Grande do Ribeiro,Total,Total,4
PI,Barra D Alcantara,Masculino,Até 17,0
PI,Barra D Alcantara,Masculino,18 a 24,0
PI,Barra D Alcantara,Masculino,25 a 29,1
PI,Barra D Alcantara,Masculino,30 a 39,-2
PI,Barra D Alcantara,Masculino,40 a 49,0
PI,Barra D Alcantara,Masculino,50 a 64,-1
PI,Barra D Alcantara,Masculino,65 ou mais,0
PI,Barra D Alcantara,Masculino,Total,-2
